Date,Fintech,FAANG,NASDAQ,SNP500,EMCLOUD
04/18/2019,0.07695653430513971,-0.007871598566694504,0.01504538943348166,0.0011786290191959647,0.17059715320475033
04/22/2019,0.0901223908806752,0.010226732531984695,0.017229530509437874,0.00219183937393308,0.19580139813021114
04/23/2019,0.09253556811610464,0.027468395074942142,0.030625009140350823,0.011052423665302458,0.2192579802914174
04/24/2019,0.08070249313930833,0.015380116623005202,0.028237797352656857,0.008836436195387432,0.21884738482270683
04/25/2019,0.08740256878730257,0.016384046587891277,0.030353463257276392,0.008464202130501475,0.23218647351132837
04/26/2019,0.09268251036296293,0.03628793523066687,0.033871413914997595,0.013189151530984988,0.2479470226564473
04/29/2019,0.10971173502378573,0.03286719890134071,0.0358322205859789,0.014274806173666832,0.2608544596984752
04/30/2019,0.15319561161975193,0.020228756055098884,0.027397690657805285,0.015239804476148366,0.2655078750105282
05/01/2019,0.15757642347130152,0.018781705704307372,0.021591491876304048,0.007623309896217956,0.24451486566158498
05/02/2019,0.16824311974681772,0.01429414765516146,0.019958126658121467,0.005483132302537719,0.24487282068558924
05/03/2019,0.21376993125897914,0.04179734306215099,0.03610506780715106,0.015174259644198385,0.2680451444453804
05/06/2019,0.21547532487727117,0.03388278989809712,0.030938507684959093,0.010635427276157738,0.2678977512002021
05/07/2019,0.18403247798881472,0.016551682352828445,0.010692289559376844,-0.006051832583858996,0.24149330413543324
05/08/2019,0.1859300410566136,0.012330857751671642,0.00809822698261331,-0.0076475421319066594,0.2452728880653583
05/09/2019,0.18440393269061706,0.004235336263453515,0.003944417742914652,-0.010645860599857171,0.2559378421628906
05/10/2019,0.18455305873797156,-0.0005261935923993599,0.004750317836338391,-0.006965169106087132,0.2653710098542912
05/13/2019,0.14648675617756646,-0.03740654314388525,-0.029505610502318924,-0.030927652893417368,0.20332898172323755
05/14/2019,0.16404294040771306,-0.0313855470312292,-0.018404638811751917,-0.023159622700724802,0.23572391139560356
05/15/2019,0.20286755319301664,-0.011452053031277387,-0.007279623350615938,-0.01745587608577026,0.25024214604564987
05/16/2019,0.259182276711877,0.00484415818570505,0.0023529432177851195,-0.008715863994894435,0.28338457003284767
05/17/2019,0.24024616456939563,-0.013113135929351039,-0.008024608427366409,-0.014502319942078179,0.2700033689884611
05/20/2019,0.21586466870395316,-0.02225175148182923,-0.022479810049255033,-0.021153816219527277,0.24751537100985432
05/21/2019,0.23357293506089016,-0.018616230558353708,-0.011902967769697348,-0.012837699973790584,0.26487618967405036
05/22/2019,0.2520024900571789,-0.015571011584359695,-0.016329686199049287,-0.015625837453023705,0.27061399814705656
05/23/2019,0.22572120238050108,-0.037403906109839014,-0.031883960797251865,-0.027353818827858145,0.2399772593278866
05/24/2019,0.24139134886306257,-0.034042480531160435,-0.030776026328176664,-0.026037284828474894,0.25034742693506273
05/27/2019,0.24207036247754754,-0.034042480531160435,-0.030776026328176664,-0.026037284828474894,0.25034742693506273
05/28/2019,0.2684468695068871,-0.027842183764865802,-0.03454017776030549,-0.034194881865747484,0.2639497178472163
05/29/2019,0.22644516960694294,-0.03855247980715715,-0.04215994610229412,-0.04087044209947088,0.23661879895561344
05/30/2019,0.24227657544465853,-0.038075421617596805,-0.03956966360286229,-0.03885773616227861,0.24843131474774705
05/31/2019,0.22962526805522088,-0.05988520096470662,-0.05410994794895485,-0.051540366655602354,0.22863850753811166
06/03/2019,0.1916963826398128,-0.10137269328696918,-0.0693558054179787,-0.05416308547037674,0.16715446812094648
06/04/2019,0.21916277965108888,-0.07763779625975575,-0.04472228081686369,-0.03389155822110146,0.20567674555714643
06/05/2019,0.28505436388246785,-0.0732611853171673,-0.038584860505231466,-0.026006321416205957,0.2285648109155225
06/06/2019,0.30334638712356443,-0.06621836347570254,-0.033499541061430826,-0.02003029870858175,0.24399898930346153
06/07/2019,0.3413230176017661,-0.04300036580095268,-0.01743886003774131,-0.009742873261621043,0.2561168196748924
06/10/2019,0.3532343622210605,-0.02423055207072644,-0.007150171194125199,-0.005128231017345719,0.2676029647098459
06/11/2019,0.35364291603286513,-0.022211558236450046,-0.007226330457086982,-0.005476316986250396,0.24294618040933202
