Date,Fintech,FAANG,NASDAQ,SNP500
10/30/2015,1.08042957,1.392698996,1.069167142,1.010280904
11/2/2015,1.09012833,1.406210079,1.084695564,1.022276795
11/3/2015,1.100004492,1.408215486,1.088499394,1.025065635
11/4/2015,1.103213756,1.42672431,1.087938783,1.0214314
11/5/2015,1.0900511,1.446641644,1.084820454,1.020274989
11/6/2015,1.091541181,1.448090567,1.088920446,1.019920319
11/9/2015,1.086972977,1.435132565,1.077957384,1.009901918
11/10/2015,1.090979603,1.436452953,1.075406071,1.011427471
11/11/2015,1.085720173,1.451408376,1.071974536,1.008162496
11/12/2015,1.071276119,1.437745713,1.058870574,0.994057924
11/13/2015,1.053177845,1.393584886,1.042538165,0.982917154
11/16/2015,1.0661614,1.413843834,1.054542081,0.997565829
11/17/2015,1.073312067,1.414031288,1.054838243,0.99622971
11/18/2015,1.081085587,1.452596066,1.073705127,1.012331225
11/19/2015,1.08651416,1.449957371,1.073375083,1.011194267
11/20/2015,1.102944868,1.471380971,1.079992608,1.015047115
11/23/2015,1.092132358,1.475823994,1.079476416,1.013793673
11/24/2015,1.079208653,1.464371368,1.079546247,1.015032525
11/25/2015,1.083104682,1.465684618,1.082366347,1.014901451
11/27/2015,1.08230643,1.46599444,1.084773866,1.015503915
11/30/2015,1.076952842,1.452502506,1.080785955,1.010790964
12/1/2015,1.082438098,1.48192602,1.090864662,1.021586791
12/2/2015,1.076077459,1.475928046,1.083864203,1.010353736
12/3/2015,1.048062975,1.455949978,1.065735607,0.995831389
12/4/2015,1.075084464,1.483469128,1.087894363,1.016271495
12/7/2015,1.068484108,1.472035727,1.079334688,1.009168262
12/8/2015,1.073400246,1.479930145,1.078579459,1.00261886
12/9/2015,1.059195198,1.453380138,1.062634219,0.994859607
12/10/2015,1.069035902,1.451938875,1.067351948,0.997099421
12/11/2015,1.049769208,1.414043992,1.043720851,0.977732991
12/14/2015,1.055251928,1.437102411,1.047689651,0.982382659
12/15/2015,1.082367973,1.429466635,1.056814173,0.99281415
12/16/2015,1.064316536,1.460118285,1.072844015,1.007224817
12/17/2015,1.050693775,1.44585289,1.058335271,0.992075631
12/18/2015,1.032615174,1.421986616,1.041522722,0.974419442
12/21/2015,1.044599574,1.429746186,1.051220561,0.981998869
12/22/2015,1.060875761,1.431025777,1.058030638,0.990656894
12/23/2015,1.072915429,1.433763057,1.067512786,1.002958939
12/24/2015,1.071636445,1.431047803,1.06805439,1.001355572
12/28/2015,1.068778298,1.448569895,1.066467696,0.999174059
12/29/2015,1.082341734,1.478779993,1.080631521,1.009795043
12/30/2015,1.067390845,1.470224018,1.071727028,1.002507121
12/31/2015,1.055358396,1.444536321,1.059363523,0.993071611
1/4/2016,1.021012385,1.39617242,1.037293605,0.97787391
1/5/2016,1.022179727,1.389263763,1.034826895,0.979841613
1/6/2016,1.01995915,1.394462604,1.023049309,0.966990602
1/7/2016,0.995938543,1.346229084,0.992091943,0.944072496
1/8/2016,0.982702658,1.334872524,0.982402471,0.933840285
1/11/2016,0.984500251,1.349630474,0.981209352,0.934637105
1/12/2016,0.988305517,1.363176393,0.991349317,0.94192989
1/13/2016,0.953918344,1.300392401,0.957529497,0.918414184
1/14/2016,0.976214067,1.327234119,0.976345557,0.933747941
1/15/2016,0.955927617,1.284764417,0.949566381,0.913579827
1/19/2016,0.953376269,1.295415948,0.947139855,0.914065689
1/20/2016,0.947812906,1.289616317,0.946027,0.903376737
1/21/2016,0.948121826,1.291765274,0.946105302,0.908070175
1/22/2016,0.965929458,1.333975977,0.971306255,0.926489199
1/25/2016,0.953177084,1.319121459,0.955928031,0.912000778
1/26/2016,0.963050261,1.324158636,0.966332445,0.924900423
1/27/2016,0.942133428,1.281810763,0.945282308,0.914852782
1/28/2016,0.976073026,1.376508497,0.953429505,0.919910616
1/29/2016,1.025054406,1.358915299,0.976123461,0.942687803
2/1/2016,1.042613125,1.364193054,0.977481655,0.942269969
2/2/2016,1.022383345,1.352759587,0.955602222,0.924608918
2/3/2016,1.032330352,1.311137134,0.952913313,0.929224601
2/4/2016,1.03945644,1.296755609,0.954038771,0.930643279
2/5/2016,0.983404995,1.234424823,0.923062294,0.913443831
2/8/2016,0.947735205,1.216655129,0.906266583,0.900515006
2/9/2016,0.932615509,1.211174956,0.903095261,0.899917406
2/10/2016,0.942075628,1.223897656,0.9062327,0.899747366
2/11/2016,0.952629311,1.231274839,0.902689084,0.888679428
2/12/2016,0.979850815,1.234249859,0.917639954,0.906024717
2/16/2016,1.003470841,1.253443466,0.938467996,0.920989214
2/17/2016,1.030513071,1.287990556,0.959221971,0.936167521
2/18/2016,1.017741652,1.264787847,0.949380234,0.931799631
2/19/2016,1.016936876,1.274976637,0.952953497,0.931775374
2/22/2016,1.031286016,1.304277615,0.966954417,0.945243439
2/23/2016,1.018465455,1.283650464,0.952773651,0.933471026
2/24/2016,1.040728279,1.29408668,0.96103076,0.937615438
2/25/2016,1.052310689,1.304676241,0.969406458,0.948255756
2/26/2016,1.047720728,1.304335562,0.971156056,0.946482409
2/29/2016,1.056931055,1.294162639,0.964276148,0.938796048
3/1/2016,1.085555484,1.341932908,0.992127892,0.961203976
3/2/2016,1.087078989,1.342979318,0.995051602,0.965139441
3/3/2016,1.08545853,1.337749539,0.995897839,0.968516214
3/4/2016,1.092539217,1.337510941,0.997928827,0.971718024
3/7/2016,1.086594197,1.307017557,0.996073449,0.972578009
3/8/2016,1.069907796,1.304001854,0.983500451,0.961646126
3/9/2016,1.076640551,1.315569343,0.988907916,0.966504741
3/10/2016,1.070023017,1.319115504,0.98632272,0.966655327
3/11/2016,1.092628857,1.342125892,1.004582405,0.982504125
3/14/2016,1.08780322,1.348849948,1.004965236,0.981265214
3/15/2016,1.084590553,1.355289685,1.000393471,0.979462687
3/16/2016,1.098615317,1.365510853,1.007861572,0.984948022
3/17/2016,1.104728205,1.354200779,1.010192958,0.991443987
3/18/2016,1.101473663,1.351737166,1.0145637,0.995811936
3/21/2016,1.126692093,1.356685089,1.017360558,0.996793386
3/22/2016,1.129639822,1.361559327,1.020066408,0.995918811
3/23/2016,1.113749091,1.365092938,1.008896022,0.989558842
3/24/2016,1.096597633,1.371649722,1.009877685,0.98918472
3/28/2016,1.097684853,1.371150206,1.008458131,0.989724078
3/29/2016,1.118840062,1.399792307,1.025346916,0.99845013
3/30/2016,1.118707975,1.407262706,1.030142946,1.002793703
3/31/2016,1.124335179,1.398006428,1.030261432,1.000748246
4/1/2016,1.133452194,1.413285873,1.039715998,1.007083898
4/4/2016,1.126574165,1.399636833,1.034905093,1.003852848
4/5/2016,1.120069443,1.387535908,1.024777834,0.99366927
4/6/2016,1.151600584,1.408576166,1.041023471,1.004110369
4/7/2016,1.136895198,1.393243425,1.025717145,0.992085357
4/8/2016,1.142518249,1.387195866,1.026207925,0.994849881
4/11/2016,1.137171031,1.382322446,1.022550059,0.992124205
4/12/2016,1.134229795,1.400921565,1.03073527,1.001710242
4/13/2016,1.160472285,1.418827614,1.046672039,1.01176755
4/14/2016,1.157611817,1.425212216,1.046348399,1.011942512
4/15/2016,1.15602288,1.426272478,1.044725757,1.010946473
4/18/2016,1.177784658,1.433146903,1.049337705,1.017559099
4/19/2016,1.170927686,1.414147419,1.045172118,1.020697745
4/20/2016,1.176375036,1.419151923,1.046822238,1.021475052
4/21/2016,1.167683846,1.421139571,1.046348399,1.016169483
4/22/2016,1.167829356,1.382380908,1.037957929,1.016218117
4/25/2016,1.161924667,1.385582366,1.035749264,1.014376683
4/26/2016,1.167794396,1.36477427,1.034160401,1.016276358
4/27/2016,1.176822742,1.344681777,1.028841878,1.017952557
4/28/2016,1.16734899,1.348699703,1.016603159,1.008556072
4/29/2016,1.152832659,1.395365092,1.010271156,1.003449664
5/2/2016,1.155127563,1.422698055,1.019205296,1.011286552
5/3/2016,1.141738589,1.406693532,1.007702902,1.002511984
5/4/2016,1.132920907,1.408355846,0.999752492,0.996560182
5/5/2016,1.137321349,1.399977609,0.997943599,0.996321996
5/6/2016,1.139828145,1.422440855,1.001978099,0.999484958
5/9/2016,1.148121091,1.427450204,1.004950464,1.000238067
5/10/2016,1.164992974,1.458085148,1.017574183,1.012724683
5/11/2016,1.155921134,1.457495278,1.0071676,1.003041497
5/12/2016,1.155512601,1.459671129,1.002225607,1.002871517
5/13/2016,1.153851355,1.450195226,0.99806849,0.994368882
5/16/2016,1.155842682,1.454410436,1.010292333,1.004110369
5/17/2016,1.148673009,1.431413798,0.997655908,0.994660387
5/18/2016,1.148467298,1.436379848,1.002604306,0.994864471
5/19/2016,1.12858954,1.430789153,0.996978877,0.991176799
5/20/2016,1.135086162,1.443675763,1.009044154,0.997143192
5/23/2016,1.145530148,1.434693835,1.008244403,0.99506369
5/24/2016,1.174095532,1.457500817,1.028401818,1.008677538
5/25/2016,1.163371514,1.467725032,1.035558881,1.015712802
5/26/2016,1.160217055,1.479196927,1.037014384,1.015499051
5/27/2016,1.167300114,1.481601354,1.043727152,1.019852351
5/31/2016,1.163477634,1.489730096,1.046805296,1.018827131
6/1/2016,1.175928474,1.483739438,1.047693886,1.019983543
6/2/2016,1.184628156,1.488692507,1.051736753,1.022864668
6/3/2016,1.169824287,1.48001137,1.04563542,1.019886276
6/6/2016,1.17506664,1.480243826,1.051176142,1.024880946
6/7/2016,1.170102385,1.475033102,1.049703698,1.026202474
6/8/2016,1.165000522,1.484015324,1.052430725,1.02959876
6/9/2016,1.159573871,1.485803014,1.049041543,1.027830158
6/10/2016,1.141948455,1.464763689,1.035486881,1.01839963
6/13/2016,1.131697482,1.453747339,1.025731917,1.010135122
6/14/2016,1.142869591,1.45991329,1.024697363,1.008318005
6/15/2016,1.1395462,1.454803017,1.022873802,1.006461981
6/16/2016,1.141429418,1.453601917,1.024987224,1.009615217
6/17/2016,1.136367612,1.427487235,1.0155559,1.006325925
6/20/2016,1.148724866,1.435507292,1.023356111,1.012170853
6/21/2016,1.142829519,1.440033839,1.024741783,1.014915923
6/22/2016,1.133470694,1.434121832,1.022533117,1.013239724
6/23/2016,1.159851772,1.451035372,1.038763982,1.02678074
6/24/2016,1.103105666,1.404328352,0.996016324,0.989898981
6/27/2016,1.075085234,1.383044734,0.971995888,0.971985272
6/28/2016,1.103595311,1.416365604,0.992608135,0.989257611
6/29/2016,1.131026229,1.431553711,1.01109415,1.006107312
6/30/2016,1.161704453,1.440324341,1.024511216,1.019755202
7/1/2016,1.162500453,1.456211937,1.028721223,1.0217423
7/5/2016,1.163803136,1.456082271,1.020328687,1.014745942
7/6/2016,1.164569327,1.470943563,1.027999876,1.02017784
7/7/2016,1.170427231,1.467330184,1.031733875,1.019288676
7/8/2016,1.195319029,1.486370633,1.048647969,1.034836242
7/11/2016,1.210001828,1.499006887,1.055392553,1.038363601
7/12/2016,1.224676209,1.498119837,1.06262358,1.045641796
7/13/2016,1.227543039,1.488038626,1.059008066,1.045782714
7/14/2016,1.239110508,1.492970366,1.065001554,1.051282699
7/15/2016,1.226296244,1.486408176,1.064055839,1.050306113
7/18/2016,1.224910671,1.501974894,1.069596561,1.052808252
7/19/2016,1.229953967,1.503336023,1.065490268,1.051297289
7/20/2016,1.242017782,1.51512778,1.07682139,1.055786644
7/21/2016,1.232742053,1.507807381,1.073430038,1.051972584
7/22/2016,1.2116415,1.510597483,1.078985636,1.05676323
7/25/2016,1.21622556,1.505536357,1.078450333,1.053580814
