,ADYEY,AFRM,ALKT,AVLR,BILL,BTRS,BL,BHG,CLOV,COIN,COMP,DLO,DOMA,DCT,ENV,EVER,FLT,FLYW,FCH.L,GDOT,HIPO,INTA,KPLT,LMND,LSPD,LDI,LU,MQ,MELI,MILE,ML,NCNO,OLO,OPEN,OSCR,PAGS,PAY,PAYO,PYPL,QTWO,RDFN,ROOT,SEZNL,SHOP,SOFI,SQ,STNE,UPST,VIRT,XROLF
2021-06-25,72761540608.0,17071988736.0,3097277678.68042,13693887180.248178,17694445568.0,2039830000.0,6511645184.0,10722296177.728558,5293057108.974457,46852514999.08447,5318459884.643555,13998647068.17627,2167697408.0,5782920181.274414,4297003150.177002,974439869.2703247,22917681152.0,3866643385.925293,584427492.7221688,2625698560.0,287680002.2125244,,78820001.60217285,6871711744.0,12680840759.57171,2023007104.0,31127250000.0,15112125000.0,76854740539.55078,1132108542.289734,1366295168.0,5873433600.0,5370269072.828855,9884361728.0,4612131152.534485,18621900100.708008,4107600000.0,236720005.0354004,340201799680.0,5954782500.0,6634630847.625732,2718976000.0,1738294186.4936485,183538253824.0,14701765000.0,109261234176.0,20870109184.0,9397693440.0,4881985024.0,15712829798.400002
2021-06-28,82903564288.0,14930036736.0,3153998065.5670166,13866496763.14677,19315767296.0,2155943364.086151,6639927808.0,10715866657.733917,5223680077.838898,51474335909.42383,5155920129.776001,15082451291.656494,2167697408.0,5796119979.858398,4325845683.746338,970987500.0,22917681152.0,3835165846.4813232,599848256.4053842,2507585536.0,287970008.85009766,,74970000.26702881,5346302464.0,12979071069.930185,2023007104.0,29628059612.27417,14910630445.00351,78300390539.55078,1134630000.0,1366295168.0,6066784256.0,5292637885.19278,8954451968.0,4649459615.821838,18324899597.16797,4148675820.9228516,233200008.39233398,323756032000.0,5998704231.262207,6723065085.754395,1929840640.0,1740469823.5940897,187684749312.0,15305729581.890106,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15488360801.28
2021-06-29,82903564288.0,14930036736.0,3169467291.7938232,13755892639.970402,19315767296.0,2041399135.9138489,6639927808.0,10784239737.110138,5452215859.889984,53187432726.44043,5103000000.0,15378300000.0,2167697408.0,5953199798.583984,4244760000.0,960342630.7296753,22917681152.0,3678794153.5186768,583647869.814476,2507585536.0,287970008.85009766,,73149998.66485596,5346302464.0,12852549398.503054,2023007104.0,29272321163.17749,14926537297.725677,78912550000.0,1161104704.8091888,1366295168.0,6066784256.0,5094753929.560937,8954451968.0,4541621920.890808,18598800201.416016,4134592746.2768555,232320009.23156738,323756032000.0,5969423220.291138,6654398304.748535,1929840640.0,2175587279.4926124,187684749312.0,14995800966.93039,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15367147901.985596
2021-06-30,82903564288.0,14930036736.0,2675249862.6708984,13557309473.068375,19315767296.0,1980204182.0430756,6639927808.0,10666141105.155945,5434559875.488281,52853578636.779785,4966920129.776001,15387087242.43164,2167697408.0,5743319778.442383,4096440032.9589844,947720008.8500977,22917681152.0,3730579770.4315186,564245555.0160713,2507585536.0,287970008.85009766,1645840000.0,508070019.72198486,5346302464.0,12593479901.591787,2023007104.0,28713300484.657288,14884117338.180542,77889501953.125,1162049951.5533447,1366295168.0,6066784256.0,5691450235.282767,8954451968.0,4458670000.0,18453599395.751953,3869500000.0,694789992.3324585,323756032000.0,5744480102.5390625,6594639984.130859,1929840640.0,1425009709.621378,187684749312.0,15234207360.630035,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15367147901.985596
2021-07-01,82903564288.0,14930036736.0,2717249965.6677246,13503683578.370365,19315767296.0,2031984470.0717926,6639927808.0,10473454737.110138,5030639968.87207,50378870909.42383,5141308575.143814,15252344310.60791,2167697408.0,5661479919.433594,4089959884.6435547,952070053.1005859,22917681152.0,3523438077.468872,566477044.6145775,2507585536.0,289419986.7248535,1610571977.5772095,538149991.0354614,5346302464.0,12676322292.519371,2023007104.0,28408380775.45166,14900025202.274323,77249499511.71875,1170940033.9126587,1366295168.0,6066784256.0,5218050556.430458,8954451968.0,4406825000.0,18819899597.16797,3809550083.1604004,672679997.4441528,323756032000.0,5799919982.910156,6715279968.261719,1929840640.0,1457643435.7063332,187684749312.0,14503092500.0,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15367147901.985596
2021-07-02,82903564288.0,14930036736.0,2746499919.8913574,13589987724.632511,19315767296.0,2107301347.8851318,6639927808.0,10380219474.220276,4777680015.563965,50228635454.711914,5082212849.712372,15521831291.656494,2167697408.0,5706359939.575195,4045679901.123047,928000000.0,22917681152.0,3562023385.925293,560056945.9994661,2507585536.0,288549994.46868896,1573540626.9073486,531570019.72198486,5346302464.0,13057394993.805431,2023007104.0,27646080290.794373,15743122783.184052,77597998046.875,1118870053.2913208,1366295168.0,6066784256.0,5248494375.39621,8954451968.0,4392308463.2873535,19090499496.45996,3842250000.0,664640005.1116943,323756032000.0,5814480102.5390625,6485440063.4765625,1929840640.0,1457643435.7063332,187684749312.0,14367995139.369965,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15464416887.897007
2021-07-05,82903564288.0,14930036736.0,2746499919.8913574,13589987724.632511,19315767296.0,2107301347.8851318,6639927808.0,10380219474.220276,4777680015.563965,50228635454.711914,5082212849.712372,15521831291.656494,2167697408.0,5706359939.575195,4045679901.123047,928000000.0,22917681152.0,3562023385.925293,571785986.3710518,2507585536.0,288549994.46868896,1573540626.9073486,531570019.72198486,5346302464.0,13057394993.805431,2023007104.0,27646080290.794373,15743122783.184052,77597998046.875,1118870053.2913208,1366295168.0,6066784256.0,5248494375.39621,8954451968.0,4392308463.2873535,19090499496.45996,3842250000.0,664640005.1116943,323756032000.0,5814480102.5390625,6485440063.4765625,1929840640.0,1457643435.7063332,187684749312.0,14367995139.369965,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15464416887.897007
2021-07-06,82903564288.0,14930036736.0,2750249862.6708984,13910066921.740862,19315767296.0,2157512500.0,6639927808.0,10380219474.220276,4080000000.0,49120651364.13574,4900986634.683609,14115814397.735596,2167697408.0,5755199798.583984,4020299835.205078,931190017.7001953,22917681152.0,3552884770.4315186,547203011.6575466,2507585536.0,288259987.8311157,1649954582.0617676,505250000.0,5346302464.0,12837487459.584896,2023007104.0,27137880775.45166,15218175404.548645,77697998046.875,1107440033.9126587,1366295168.0,6066784256.0,5295682325.5412655,8954451968.0,4309356542.396545,18717600402.83203,3969779800.415039,662630023.0026245,323756032000.0,5819519897.4609375,6519759857.177734,1929840640.0,1468521413.6575131,187684749312.0,13787871803.150177,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15114245806.080002
2021-07-07,82903564288.0,14930036736.0,2718000125.88501,13798625354.022264,19315767296.0,2104163076.057434,6639927808.0,10255905000.0,3965760108.947754,52576060454.711914,4826132500.0,14646000000.0,2167697408.0,5574359939.575195,4033799835.205078,875510015.4876709,22917681152.0,3543746154.937744,551786326.560854,2507585536.0,288840001.1062622,1686398231.3919067,479870001.7929077,5346302464.0,12518169054.745043,2023007104.0,26858369224.54834,14799277419.090271,77045001220.70312,1052829995.1553345,1366295168.0,6066784256.0,5234794686.087577,8954451968.0,4238847310.7528687,18499800453.186035,3963240066.5283203,663299974.4415283,323756032000.0,5829599914.550781,6425119873.046875,1929840640.0,1468521413.6575131,187684749312.0,13462049024.410248,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15114245806.080002
2021-07-08,82903564288.0,14930036736.0,2616749954.223633,13385538608.328201,19315767296.0,2003740771.8276978,6639927808.0,9945120000.0,3818879859.9243164,50973549999.08447,5066454064.741135,13840470000.0,2167697408.0,5439719879.150391,3990600082.397461,847379980.0872803,22917681152.0,3415805538.0249023,522840265.1083897,2507585536.0,288840001.1062622,1628793746.1853027,483159987.449646,5346302464.0,12332903865.413162,2023007104.0,22869000000.0,14332657864.09378,76346502685.54688,1003300012.1116638,1366295168.0,6066784256.0,5202828937.684948,8954451968.0,4099902694.9310303,17031300201.416016,3783389900.2075195,660619976.9973755,323756032000.0,5727679931.640625,6391839904.785156,1929840640.0,1468521413.6575131,187684749312.0,13207748466.93039,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15114245806.080002
2021-07-09,82903564288.0,14930036736.0,2681999874.11499,13513738032.479036,19315767296.0,2016293559.8564148,6639927808.0,10255905000.0,3782160186.767578,52974601818.84766,5318595000.0,14555194397.735596,2167697408.0,5309040161.1328125,4054320098.876953,872610004.4250488,22917681152.0,3506176076.0498047,526013713.01013196,2507585536.0,289130007.74383545,1635847395.515442,524990003.5858154,5346302464.0,12823930909.184359,2023007104.0,24266550484.657288,14200095364.09378,77748498535.15625,1070610038.7573242,1366295168.0,6066784256.0,5283504564.147325,8954451968.0,4064648079.109192,17684700050.354004,3876040149.6887207,698140005.1116943,323756032000.0,5768000000.0,6497919952.392578,1929840640.0,1468521413.6575131,187684749312.0,13072651106.300354,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15114245806.080002
2021-07-12,82903564288.0,14930036736.0,2636999988.555908,13248122174.610926,19315767296.0,2049244665.8420563,6639927808.0,10100512500.0,3949440124.5117188,51678821817.93213,5377690349.712372,15053158621.21582,2167697408.0,5375040161.1328125,4049459884.6435547,884209993.3624268,22917681152.0,3426975000.0,523165742.600002,2507585536.0,288840001.1062622,1622328022.4227905,519350008.9645386,5346302464.0,12685359226.624048,2023007104.0,22894410581.588745,13595609676.361084,76300000000.0,1040129946.7086792,1366295168.0,6066784256.0,5562064729.23846,8954451968.0,4035614610.1379395,17084100151.062012,3914189983.36792,690770028.1143188,323756032000.0,5720960205.078125,6300320190.4296875,1929840640.0,1468521413.6575131,187684749312.0,13048809860.630035,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15114245806.080002
2021-07-13,82903564288.0,14930036736.0,2512500000.0,13141707829.757135,19315767296.0,2019431682.0430756,6639927808.0,10131590525.779724,3635279937.7441406,50769064090.57617,5267378854.913712,15237698534.088135,2167697408.0,5728068121.070863,4031640197.7539062,856370019.9127197,22917681152.0,3259433845.062256,512667889.3803064,2507585536.0,289130007.74383545,1636435208.9691162,523580016.13616943,5346302464.0,12414239718.579603,2023007104.0,23936220193.862915,13993297176.361084,77410498046.875,975359978.1990051,1366295168.0,6066784256.0,5618385417.4320545,8954451968.0,3954736536.7126465,17166600151.062012,3768129966.73584,655259982.1090698,323756032000.0,5722080017.089844,5997679809.5703125,1929840640.0,1468521413.6575131,187684749312.0,12715040000.0,112594534400.0,18206038016.0,9286950912.0,4881985024.0,14717683682.209625
2021-07-14,82903564288.0,14930036736.0,2338500022.8881836,12687563267.474724,19315767296.0,1991187834.1579437,6639927808.0,9932688315.467834,3541440124.5117188,47979280909.42383,5133428994.79866,15240627242.43164,2167697408.0,5691188979.4158945,3991679901.123047,850279991.1499023,22917681152.0,3202571692.9626465,518683444.4092935,2507585536.0,289130007.74383545,1645840000.0,475169983.86383057,5346302464.0,12236506073.328564,2023007104.0,23555071163.17749,13303972580.909729,75350500488.28125,944880007.2669983,1366295168.0,6066784256.0,5021689111.710223,8954451968.0,3900817689.2471313,17047799949.645996,3792110099.7924805,643869976.9973755,323756032000.0,5582080017.089844,5705440063.4765625,1929840640.0,1468521413.6575131,187684749312.0,12333589163.780212,112594534400.0,18206038016.0,9286950912.0,4881985024.0,14717683682.209625
2021-07-15,82903564288.0,14930036736.0,2418750000.0,12274476521.78066,19315767296.0,1955098605.9856415,6639927808.0,9255177513.399124,3370080093.383789,46871296818.84766,5078273435.258865,14338434223.480225,2167697408.0,5543673920.097352,3956040115.3564453,859269975.6622314,22917681152.0,3121339576.7593384,508644977.4611012,2507585536.0,288840001.1062622,1638198649.3301392,444149991.0354614,5346302464.0,11906645345.866413,2023007104.0,23631300484.657288,13754685283.184052,75423999023.4375,939800012.1116638,1366295168.0,6066784256.0,5116064429.003417,8954451968.0,4023171920.890808,16754100151.062012,3610079883.5754395,650570002.5558472,323756032000.0,5464480102.5390625,5761600158.691406,1929840640.0,1337986197.5560358,187684749312.0,12707092918.109894,112594534400.0,18206038016.0,9286950912.0,4881985024.0,14717683682.209625
2021-07-16,82903564288.0,14930036736.0,2411999988.555908,12427813359.008892,19315767296.0,1947253076.057434,6639927808.0,8546587500.0,3345599922.180176,46950585453.79639,5015237919.654846,13383514397.735596,2167697408.0,5676700799.02649,3938760131.8359375,847959993.3624268,22917681152.0,3103062345.7717896,522619908.24967664,2507585536.0,288840001.1062622,1644664373.0926514,420649991.0354614,5346302464.0,11792172537.835154,2023007104.0,23046869224.54834,14067532864.09378,75625500488.28125,914399975.7766724,1366295168.0,6066784256.0,5257627696.441666,8954451968.0,4019024225.959778,16995000000.0,3549040149.6887207,635159969.329834,323756032000.0,5545119812.011719,5627440063.4765625,1929840640.0,1337986197.5560358,187684749312.0,12158757151.575089,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15039422807.04
2021-07-19,82903564288.0,14930036736.0,2407499885.559082,12547633218.135513,19315767296.0,1925285771.8276978,6639927808.0,7800703618.555069,3386400077.819824,46032482727.35596,5019177709.827423,12747878534.088135,2167697408.0,5787337219.123841,3898260131.8359375,834910026.550293,22917681152.0,3079708192.253113,472956371.90877223,2507585536.0,288840001.1062622,1647015626.9073486,413129998.2070923,5346302464.0,11691256278.698217,2023007104.0,22182928836.82251,13881945161.819458,74863500976.5625,910590009.689331,1366295168.0,6066784256.0,5248494375.39621,8954451968.0,4004507689.2471313,16820100402.832031,3311419908.5235596,615060020.4467773,323756032000.0,5570880187.988281,5728320190.4296875,1929840640.0,1337986197.5560358,187684749312.0,12055447360.630035,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15039422807.04
2021-07-20,82903564288.0,14930036736.0,2431499862.6708984,12994236941.931187,19315767296.0,1967651394.0143585,6639927808.0,7489918618.555069,3406800155.6396484,46940155000.91553,5200403924.856186,13852187068.17627,2167697408.0,5882168579.90265,3973859802.2460938,861300022.1252441,22917681152.0,3203586922.531128,477203299.1680049,2507585536.0,289130007.74383545,1645252186.5463257,425350008.9645386,5346302464.0,12325373470.575844,2023007104.0,22386211066.246033,13823617338.180542,77107501220.70312,930909990.310669,1366295168.0,6066784256.0,5635129547.089173,8954451968.0,4147600000.0,18252300453.186035,3348479925.1556396,625109994.8883057,323756032000.0,5779759948.730469,6054880126.953125,1929840640.0,1337986197.5560358,187684749312.0,11968031733.465195,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15450949301.760002
2021-07-21,82903564288.0,14930036736.0,2445750045.776367,13365428418.115614,19315767296.0,2030415334.1579437,6639927808.0,7695036671.133041,3623040046.6918945,48173333181.15234,5456484650.287628,13521187155.303955,2167697408.0,5926950000.000001,4074299835.205078,876669986.7248535,22917681152.0,3178201922.531128,507507858.60530764,2507585536.0,289130007.74383545,1696390835.8764648,439450017.92907715,5346302464.0,12462438613.868795,2023007104.0,22335389903.068542,14104650202.274323,77508502197.26562,979170004.8446655,1366295168.0,6066784256.0,5654918117.094777,8954451968.0,4259585389.8620605,18852900352.478027,3313599958.4198,656600012.7792358,323756032000.0,5871039794.921875,6287839904.785156,1929840640.0,1337986197.5560358,187684749312.0,13160065975.589752,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15449452527.522606
2021-07-22,82903564288.0,14930036736.0,2392499971.3897705,13636910225.38601,19315767296.0,1995895241.8994904,6639927808.0,7999605828.866959,3516959953.3081055,47173853182.06787,5511640209.827423,15167397242.43164,2167697408.0,5926950000.000001,3993839950.5615234,856080013.2751465,22917681152.0,3323404153.5186768,513868664.1921731,2507585536.0,289130007.74383545,1754583022.4227905,435690021.5148926,5346302464.0,12628122247.986658,2023007104.0,21217350969.314575,14205397985.458374,79560998535.15625,955039997.5776672,1366295168.0,6066784256.0,5991320898.2942,8954451968.0,4178706920.890808,19027799949.645996,3260189983.36792,687420015.335083,323756032000.0,5872720153.808594,6104800079.345703,1929840640.0,1337986197.5560358,187684749312.0,12754773893.699646,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15449452527.522606
2021-07-23,82903564288.0,14930036736.0,2365500068.664551,13944421352.763756,19315767296.0,1934700288.028717,6639927808.0,7800703618.555069,3284400077.819824,46931806817.93213,5476182849.712372,15240627242.43164,2167697408.0,5922998860.77881,4029480148.3154297,865650011.0626221,22917681152.0,3349804770.4315186,502505793.2832379,2507585536.0,289419986.7248535,1872730835.8764648,436159987.449646,5346302464.0,12948947190.587652,2023007104.0,19540290145.397186,14194792742.729187,80690502929.6875,924560026.6456604,1366295168.0,6066784256.0,6058296836.970126,8954451968.0,3965105774.040222,19199400100.708008,3215500000.0,682060020.4467773,323756032000.0,5872720153.808594,6040320190.4296875,1929840640.0,1337986197.5560358,187684749312.0,12476632848.424911,112594534400.0,18206038016.0,9286950912.0,4881985024.0,15449452527.522606
