Date,PYPL,SQ,SHOP,LC,GPN,CATM,GDOT,BL,ADYEY,STNE,LMND,ROOT,AFRM,INTU,OPEN,NCNO,BILL,UPST,GWRE,COIN,SOFI,FUSE,MELI,PAGS,LU,FTCV,DLO,MQ,AVLR,GSKY,QD,OSCR,RDFN,FLYW,BTRS,ZG,XROLF,AFTPY,CLOV,MILE,ALKT,BHG,COMP,DCT,ENV,EVER,HIPO,INTA,KPLT,PAY,PAYO,QTWO,FCH.L,SZL.AX,XRO.AX,ML,FLT,VIRT,LSPD.TO,KUX.SI,LDI
2019-02-05,111000805961.60889,29345679504.39453,18398420776.367188,1445000000.0,18212363571.16699,1484459987.6403809,4048920181.274414,2621699958.8012695,,5576200056.076051,,,,58313997070.3125,,,,,7545150123.596191,,,,16346250000.0,7387139854.431152,,,,,1636439964.2944336,2118690007.2097778,1658300030.708313,,1606480026.2451172,,,6836939758.300781,4428618472.137451,,,,,,,,2589699928.2836914,93839999.67575073,,,,,,2673740013.1225586,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-06,110976750000.0,29504019256.591797,18401600646.972656,1457749967.5750732,18057565658.569336,1456919975.2807617,3947399917.602539,2606039909.362793,,5238099794.387817,,,,58337377441.40625,,,,,7532189826.965331,,,,16151400604.248047,7285379951.477051,,,,,1645409946.4416504,2116799963.9511108,1635759975.4333496,,1574659954.071045,,,6735960090.637207,4428618472.137451,,,,,,,,2577480007.171631,97070000.64849854,,,,,,2670299934.387207,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-07,109292548164.36768,29211698760.98633,18210800323.48633,1398250064.8498535,17849064971.92383,1409940032.9589841,3933899917.602539,2567699958.8012695,,5211150112.1521,,,,57399632812.5,,,,,7451189826.965331,,,,16119000549.316406,7202699878.692627,,,,,1629030017.8527832,2041200036.0488892,1610000000.0,,1524779960.6323242,,,6749820030.212402,4428618472.137451,,,,,,,,2526250000.0,96899996.75750732,,,,,,2687500000.0,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-08,110519613304.1382,29836939132.69043,18650699676.51367,1436499967.5750732,18149180625.915527,1419660049.4384766,3916619934.0820312,2570399917.602539,,5171950149.536132,,,,58402313964.84375,,,,,7552439826.965331,,,,15651900329.589844,7244040218.3532715,,,,,1667639934.539795,2088450036.0488892,1597120012.2833252,,1560039947.5097656,,,6981479667.663574,4608780000.0,,,,,,,,2533300071.7163086,97750000.0,,,,,,2704700065.612793,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-11,111506072937.0117,30173919876.098633,18356019805.908203,1457749967.5750732,18326091659.5459,1487699958.8012698,3878279983.520508,2582279983.520508,,5181749906.539917,,,,58568558715.820305,,,,,7610759925.842285,,,,15787349395.751953,7288560024.261475,,,,,1638389934.539795,2147039935.1119995,1616439993.8583374,,1558320072.1740723,,,6765659637.451172,4559899213.104248,,,,,,,,2569960014.3432617,92649996.75750732,,,,,,2683629993.4387207,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-12,113539136695.8618,30689538513.183594,18608300323.48633,1504500064.8498535,18547228935.2417,1521180004.119873,4038660049.4384766,2624399917.602539,,5247900018.692017,,,,59475136230.46874,,,,,7736310173.034669,,,,16380000000.0,7387139854.431152,,,,,1707419952.3925781,1944809992.7902222,1661519950.8666992,,1563480026.2451172,,,7090380271.911621,4593417314.758301,,,,,,,,2630119956.970215,96050001.62124634,,,,,,2764039947.5097656,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-13,113094032569.88527,30705778884.887695,18234120452.88086,1508750000.0,19389139709.47266,1534680004.119873,4031640197.7539062,2616300041.1987305,,5235650205.612183,,,,59379016479.49219,,,,,7503029777.5268545,,,,16225650329.589844,7438019805.908203,,,,,1989389934.539795,1982609956.741333,1622879987.7166748,,1561759986.8774414,,,7056719879.150391,4661850949.172974,,,,,,,,2644690021.5148926,95370002.26974487,,,,,,2804460052.4902344,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-14,113587257797.24121,30722019256.591797,18711120452.88086,1496000032.4249268,19199590873.71826,1515779983.5205078,3985739868.1640625,2658960090.637207,,5211150112.1521,,,,59947899902.34375,,,,,7533000000.0,,,,16192799835.205078,7434839733.123779,,,,,1970280017.8527832,1978830050.4684448,1626100061.416626,,1576379993.4387207,,,7092359939.575195,4661850949.172974,,,,,,,,2629179935.4553223,94350003.24249268,,,,,,2874549934.387207,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-15,114176734405.51758,30709839752.197266,18888140258.789062,1512999935.1501465,19476013984.680176,1511459987.6403809,4014359802.2460938,2780460090.637207,,5407149925.231934,,,,60607698486.32812,,,,,7525710296.630859,,,,16339500274.658203,7501620048.522949,,,,,1948830047.6074219,1971270057.6782227,1622879987.7166748,,1719139980.316162,,,7312140060.424805,4836425949.172974,,,,,,,,2668659942.626953,94519999.0272522,,,,,,2871970039.367676,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-18,114176734405.51758,30709839752.197266,18888140258.789062,1512999935.1501465,19476013984.680176,1511459987.6403809,4014359802.2460938,2780460090.637207,,5407149925.231934,,,,60607698486.32812,,,,,7525710296.630859,,,,16339500274.658203,7501620048.522949,,,,,1948830047.6074219,1971270057.6782227,1622879987.7166748,,1719139980.316162,,,7312140060.424805,4836425949.172974,,,,,,,,2668659942.626953,94519999.0272522,,,,,,2871970039.367676,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-19,114309055961.60889,31115839752.197266,19217800323.48633,1534249935.1501465,19645026695.251465,1410480045.3186035,4039200164.794922,2771820098.876953,,5747699775.695801,,,,60947986816.40625,,,,,7509509925.842285,,,,16524449615.478516,7555680072.784424,,,,,1908659946.4416504,1975049963.9511108,1655079957.0083618,,1642600032.8063965,,,7171560241.699219,4836425949.172974,,,,,,,,2673829971.3134766,95710001.9454956,,,,,,2801450065.612793,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-20,113960194038.39111,30843820495.60547,18996260711.66992,1432250032.4249268,19893017784.118652,1463400020.5993655,4032179901.123047,2769119934.0820317,,6154400205.612183,,,,61296065917.96874,,,,,7424460296.630859,,,,16575299835.205078,7495259902.954102,,,,,1906320041.6564941,1980719913.482666,1764560006.1416626,,1603899967.1936035,,,6910200302.124023,4731680949.172974,,,,,,,,2653150035.8581543,93160000.32424927,,,,,,2809619842.529297,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-21,114236878898.6206,30218580123.901367,18917820129.39453,1326000032.4249268,20000426971.435547,1403459987.6403809,3628799835.205078,2750220016.479492,,5985350074.768066,,,,61051889282.22656,,,,,7374240074.157715,,,,16424100494.384766,7266300121.307373,,,,,1962870071.4111328,1959929978.3706665,1742019950.8666992,,1639159954.071045,,,6941880271.911621,4731680949.172974,,,,,,,,2611320064.5446777,94690002.91824341,,,,,,2849180091.85791,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-22,115463944038.39111,30888480743.408203,19464780517.578125,1330249967.5750732,20175761009.21631,1687500000.0,3645000000.0,2816639991.760254,,6433700056.076051,,,,65184708251.953125,,,,,7452000000.0,,,,16832699890.136719,8306160266.876221,,,,,1998360065.460205,1984500000.0,1870819981.5750122,,1695059921.2646484,,,8654579818.725586,4811287106.552124,,,,,,,,2979522051.4297485,100640001.29699707,,,,,,2902069908.14209,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-25,116330096328.73537,31314778884.887695,19875000000.0,1317500000.0,20253161178.588863,1711800041.1987302,3487859802.246093,2837160049.4384766,,7190750093.460084,,,,64348271850.58594,,,,,7413929901.123047,,,,16879049835.205078,8751360145.568848,,,,,1978469982.1472168,1967489971.1608887,2054360036.8499756,,1678720039.3676758,,,8545679969.787598,4811287106.552124,,,,,,,,2921742014.694214,102850003.24249268,,,,,,2907230026.245117,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-26,116197765594.48242,31647698760.98633,19613179870.60547,1304750032.4249268,20281590774.536137,1626480045.3186035,3418199958.8012695,2875500000.0,,7247099981.307982,,,,64657389038.08594,,,,,7371000000.0,,,,16627049560.546875,8932620048.52295,,,,,2008500000.0,2024190007.2097778,2060800030.708313,,1643460052.4902344,,,8258579818.725586,4846202106.552124,,,,,,,,2932816492.652893,120019999.0272522,,,,,,2872829895.0195312,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-27,117725580734.25293,32203919876.098633,20055199676.51367,1287749967.5750732,20420594467.163086,1641599979.4006348,3480299835.205078,2913300041.1987305,,7889000186.920164,,,,64901569702.14844,,,,,7464960296.630859,,,,20100599670.410156,8970779708.862305,,,,,2044379928.5888672,2018520057.6782227,2244339932.4417114,,1686460052.4902344,,,8203140060.424805,4846202106.552124,,,,,,,,2955447051.4297485,126649996.75750732,,,,,,2920990013.1225586,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-02-28,117978209632.87354,32983439132.69043,20049899353.027348,1262250032.4249268,20594345443.725586,1593540012.3596194,3485700164.794922,2826360008.239746,,7450449962.615967,,,,64195014404.296875,,,,,7430939826.965331,,,,20645550384.521484,8945339733.12378,,,,,2036189964.2944336,2135700036.0488892,2028600061.416626,,1717419940.9484863,,,8203140060.424805,4846202106.552124,,,,,,,,2937631419.1818237,129879997.73025513,,,,,,2959259986.8774414,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-01,118856403671.26463,31448759628.2959,20301120452.880856,1266499967.5750732,20769678268.432613,1637819995.8801267,3443039909.362793,2800979942.321778,,7626849794.387817,,,,65047032348.63282,,,,,7583220222.4731455,,,,20323800659.179688,8894459781.646729,,,,,2033850059.5092773,2194289935.1119995,2031819981.5750122,,1720000000.0,,,7908119728.088379,4825252893.447876,,,,,,,,2965558507.347107,125460001.9454956,,,,,,3053000000.0,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-04,116173709632.87354,30324140991.210938,19765820129.39453,1262250032.4249268,20619616195.67871,1624860008.239746,3334500000.0,2691899917.602539,,7840000000.0,,,,64680765380.859375,,,,,6994349876.403809,,,,20870999450.683594,9028019805.908203,,,,,2009280017.8527832,2148929978.3706665,2012500000.0,,1756980026.2451172,,,7805159637.451172,4825252893.447876,,,,,,,,2956410073.4710693,130559997.08175659,,,,,,2970440078.7353516,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-05,116125588531.49414,30872240371.7041,19875000000.0,1291999983.7875364,20524843597.41211,1629720016.4794922,3244860008.239746,2605500000.0,,7886549663.543701,,,,64184617309.570305,,,,,7116660049.438477,,,,21049649505.615234,9072540218.353271,,,,,2031120071.4111328,2294460064.8880005,1960980049.1333008,,1756120006.5612793,,,7739820030.212402,4822459629.516602,,,,,,,,2941483507.347107,130219997.40600586,,,,,,2934750000.0,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-06,116041378898.6206,30506839752.197266,19861219482.421875,1228249983.7875364,20463241287.23145,1561139991.760254,3088800041.1987305,2502360008.239746,,7595000000.0,,,,64137864624.02344,,,,,7003259925.842285,,,,20768849945.06836,8776800121.307373,,,,,2016300029.7546387,2489130014.4195557,1822519950.8666992,,1671840045.928955,,,7527960090.637207,4822459629.516602,,,,,,,,2942927948.5702515,126820000.64849854,,,,,,2883150131.225586,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-07,115740628898.6206,30088660247.802734,19815640258.789062,1223999967.5750732,20513785217.28516,1574099979.4006348,3092580024.7192383,2509919975.2807617,,7112350168.22815,,,,63753417846.67968,,,,,7307820098.876953,,,,20301749725.341797,8576459781.6467285,,,,,2039699970.2453613,2371950036.048889,1806420042.9916382,,1647759986.8774414,,,7349759788.513184,4822459629.516602,,,,,,,,2916445485.305786,127500000.0,,,,,,2901210052.4902344,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-08,115115072937.0117,30206400619.506836,20114559417.724613,1211250000.0,20584871337.890625,1584900020.5993655,3094740074.1577153,2503979942.321778,,7330400018.692017,,,,63870299560.546875,,,,,7179839950.561523,,,,20231549835.20508,8617800121.307373,,,,,2037750000.0,2421090079.307556,1777439993.8583374,,1640019973.7548828,,,7492320030.212402,4822459629.516602,,,,,,,,2945817014.694214,126989996.43325806,,,,,,2941630157.470703,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-11,117232346328.73537,30665179504.39453,21241339935.302734,1245249967.5750732,20832857574.46289,1628099979.4006348,3142800041.1987305,2563380065.917969,,7832649831.77185,,,,65080793701.17188,,,,,7286759925.842285,,,,21649949340.820312,9142500000.0,,,,,2079870071.4111328,2489130014.4195557,1819300030.708313,,1645179927.8259277,,,7838820030.212402,4839219213.104248,,,,,,,,3021412500.0,127839999.67575073,,,,,,2974309921.2646484,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-12,117292500000.0,31168618637.08496,21461820129.39453,1262250032.4249268,20832857574.46289,1661040012.3596194,3113100082.3974605,2580660049.4384766,,7768949775.695801,,,,65018459472.65625,,,,,7415550247.192382,,,,21756600494.384766,9012120048.52295,,,,,2103659946.4416504,2457000000.0,1828959944.7250366,,1641740013.1225586,,,7767539909.362793,4839219213.104248,,,,,,,,3053672911.834717,122910000.32424927,,,,,,2994950065.612793,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-13,119469927062.9883,31607099380.493164,21784059417.724613,1287749967.5750732,21008190399.16992,1704239971.160889,3081779983.520508,2548800041.1987305,,7536200056.076051,,,,65888657226.5625,,,,,7576740074.157715,,,,22856849670.410156,9177480194.091797,,,,,2137199970.2453613,2449440007.209778,1745240024.5666504,,1641740013.1225586,,,7708140060.424805,4709335370.483398,,,,,,,,3099415632.247925,126649996.75750732,,,,,,2934319908.14209,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-14,119133088531.49414,31416278884.887695,22072379547.119137,1291999983.7875364,20907090408.3252,1727459987.6403809,3154139991.760254,2528820098.876953,,7433300037.384033,,,,66699102905.27344,,,,,7615619728.088379,,,,22220550384.521484,9024839733.12378,,,,,2132129928.5888672,2424869985.5804443,1696939993.8583374,,1591000000.0,,,7446780120.849609,4761009421.310425,,,,,,,,3104712161.6363525,127329996.10900879,,,,,,2924000000.0,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-15,121178194038.39111,31119900619.506836,21833879547.119137,1266499967.5750732,21186691772.460938,1704779983.5205078,3162240074.1577153,2566080024.7192383,,7964949588.775633,,,,67052390625.0,,,,,7605900123.596191,,,,21992850494.384766,9050279708.862305,,,,,2104050029.7546387,2517479942.3217773,1722699969.291687,,1589279960.6323242,,,7331939758.300781,4888100000.0,,,,,,,,3249366370.239258,126480000.9727478,,,,,,2934750000.0,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-18,120624805961.60889,30543381362.91504,21811620452.880856,1291999983.7875364,21174056396.484375,1762020057.6782227,3204360008.239746,2521800041.1987305,,8476999626.159666,,,,66945893920.89844,,,,,7698240074.157715,,,,21823650054.93164,9171120048.52295,,,,,2125500000.0,2485349927.9022217,1774220073.6999512,,1586700065.612793,,,7343820030.212402,4888100000.0,,,,,,,,3236688666.07666,128859998.70300293,,,,,,2967000000.0,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-19,122152621101.3794,31184859008.789062,21421539611.816406,1283500032.4249268,21223028182.9834,1802520057.6782227,3244320098.876953,2588759925.8422847,,10037650299.072268,,,,66514678344.72656,,,,,7729830024.719238,,,,21706199340.820312,9590879951.47705,,,,,2167620071.411133,2515590079.307556,1751680018.4249878,,1638299934.387207,,,7304219879.150391,4786148263.931274,,,,,,,,3250829110.7177734,130899996.75750732,,,,,,2986349868.774414,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-20,123078927062.9883,30555560867.30957,21342039611.816406,1245249967.5750732,21066641143.79883,1775520057.6782227,3284279983.520508,2598479942.321778,,9260999813.079834,,,,66496506591.796875,,,,,7660169975.280762,,,,22407750549.316406,9568620048.52295,,,,,2175419952.392578,2474010028.8391113,1742019950.8666992,,1636580059.0515137,,,6951780120.849609,4786148263.931274,,,,,,,,3183540444.6411133,133109998.70300293,,,,,,2992799934.387207,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-21,125292451835.63232,31883179504.39453,21730000000.0,1275000000.0,21507365386.96289,1844100082.397461,3348000000.0,2640600082.3974605,,10522750186.920166,,,,67699193847.65625,,,,,7796250000.0,,,,22701600494.384766,9788040218.353271,,,,,2203110065.460205,2557169949.531555,1751680018.4249878,,1677860019.683838,,,7050780120.849609,4963516527.862549,,,,,,,,3237176370.239258,133449998.37875366,,,,,,3043970039.367676,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-22,121827805961.60889,30486538513.183594,21067500000.0,1219750032.4249268,21167736282.348637,1854899917.6025386,3174119934.0820317,2540699958.8012695,,10245899925.231934,,,,65636685791.015625,,,,,7580789703.369141,,,,22381649780.273438,9409620048.52295,,,,,2125889934.539795,2430539935.1119995,1638980049.1333008,,1670120006.5612793,,,6949799697.875977,4963516527.862549,,,,,,,,3125515925.5981445,133960001.9454956,,,,,,2942920104.9804688,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-25,122164653671.26463,30267301239.01367,21353699676.51367,1211250000.0,20993973175.04883,1849500000.0,3294539909.362793,2557440032.9589844,,9907799663.5437,,,,65935421997.0703,,,,,7565400123.596191,,,,22108499450.683594,9193379951.47705,,,,,2114969982.1472168,2368169949.531555,1600339932.4417114,,1681299934.387207,,,6987420181.274414,4790337893.447876,,,,,,,,3122102740.4785156,131579996.10900879,,,,,,2956250000.0,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-26,124089451835.63232,30015580123.901367,21663219482.421875,1245249967.5750732,21276735809.32617,1832759925.8422852,3204899917.602539,2527740074.1577153,,10672200336.456299,,,,66496506591.796875,,,,,7688519851.68457,,,,22225499725.341797,9667199878.692627,,,,,2181659946.4416504,2407859956.741333,1587459944.7250366,,1726879993.4387207,,,6900299697.875977,4762405786.895752,,,,,,,,3149895925.5981445,127839999.67575073,,,,,,2992369842.529297,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-27,123993209632.87354,29625820495.60547,21208480194.091797,1266499967.5750732,21166156860.351562,1901339950.5615234,3189240074.1577153,2455380065.917969,,10150350074.768066,,,,66338044555.66406,,,,,7612380271.911621,,,,21822300109.86328,9733980194.091797,,,,,2145000000.0,2404080050.468445,1558480049.1333008,,1775039947.5097656,,,6870600151.062012,4762405786.895752,,,,,,,,3121615036.315918,129710001.9454956,,,,,,2941630157.470703,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-28,124943580734.25293,30149560867.30957,21565699676.51367,1283500032.4249268,21349401351.92871,1898639991.760254,3260520057.678222,2484000000.0,,10057249813.079834,,,,67335541259.765625,,,,,7757369728.088379,,,,22371749725.341797,9619500000.0,,,,,2192969982.147217,2439989971.1608887,1613220073.6999512,,1745799934.387207,,,6702299697.875977,4762405786.895752,,,,,,,,3152334074.4018555,128350003.24249268,,,,,,2975599868.774414,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-03-29,124919515594.48242,30417519256.591797,21901719482.421875,1313249983.7875364,21565816131.591797,1921320098.8769531,3275100082.3974605,2501279983.520508,,10071950149.536133,,,,67904412597.65625,,,,,7869960296.630859,,,,22847850494.384766,9492300121.307373,,,,,2175810035.7055664,2445659920.692444,1629319981.5750122,,1743220039.3676758,,,6771600151.062012,4885306736.068726,,,,,,,,3188416370.239258,126480000.9727478,,,,,,2978180091.85791,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-04-01,125393403625.48827,31978079872.131348,22870439254.760742,1337300016.4031985,21766108062.744144,2055349941.2536626,3404500083.9233394,2535499916.07666,,12106260086.05957,,,,69031786376.95311,,,,,8096679824.829101,,,,23833059326.171875,9729509828.567505,,,,,3844720062.2558594,2430640007.019043,1537679954.5288086,,1970149965.286255,,,7122113850.402832,4916810628.662109,,,,,,,,3193439941.40625,195749998.09265137,,,,,,3067239959.716797,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-04-02,125013243988.03711,31676399360.65674,22362060745.239258,1341600032.8063965,21788085723.876953,1967350025.177002,3382500000.0,2518999958.03833,,11886300430.297852,,,,69683786132.8125,,,,,8142600250.24414,,,,23459539550.78125,9607530097.961426,,,,,3865799896.2402344,2419599929.8095703,1507879982.9483032,,2025660020.828247,,,7298525775.604248,4916810628.662109,,,,,,,,3202560058.59375,200000000.0,,,,,,3100239959.716797,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-04-03,124371722900.39061,32283951278.686523,22768319458.007812,1367399967.1936035,21631110351.5625,1950299949.645996,3401749916.07666,2536599941.2536626,,10857000000.0,,,,69896787597.65625,,,,,8199179824.8291,,,,23394679382.32422,9710250000.0,,,,,3850159927.368164,2408560028.076172,1552580011.3677979,,2060239944.4580078,,,7505706731.300354,5048749371.337891,,,,,,,,3187200073.2421875,211249995.23162842,,,,,,2994639892.578125,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-04-04,124098478912.35352,31223878593.444824,21617250000.0,1341600032.8063965,21299892822.265625,1917849941.2536626,3367100067.1386724,2488200092.315674,,10555260086.05957,,,,68221328613.28125,,,,,8154899749.75586,,,,23068080505.371094,9382829853.057861,,,,,3741360031.1279297,2368079978.942871,1570459994.316101,,2074799930.5725098,,,7468783268.699646,5085242735.748291,,,,,,,,3132000000.0,207500004.76837158,,,,,,2913239959.716797,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-04-05,125607243988.03711,31437569488.52539,21828149322.50977,1371699983.5968015,21489834686.279297,1972300033.569336,3405049991.607666,2548150100.708008,,10123800430.297852,,,,67979758300.78125,,,,,8199179824.8291,,,,23131100280.76172,9318630220.413208,,,,,3799159927.368164,2399359992.980957,1582379982.9483032,,2133950069.4274902,,,7518014813.00354,5085242735.748291,,,,,,,,3173760131.8359375,207750010.49041748,,,,,,2933040161.1328125,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-04-08,126605159637.45117,31425000000.0,22226640609.741215,1414700065.612793,21447453674.316406,1957999916.0766602,3409450092.315674,2545950050.354004,,10651140129.089355,,,,67735569580.07811,,,,,8209840225.219728,,,,23299000000.0,9286530097.961426,,,,,3776720062.2558594,2406719985.961914,1621120017.0516968,,2080260055.5419922,,,7577501918.296814,5030502421.417236,,,,,,,,3216480102.5390625,203999996.18530273,,,,,,2926879852.294922,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-04-09,127032840362.54883,31257399360.65674,22639560745.239258,1414700065.612793,21455298706.054684,1946449966.430664,3398999958.03833,2538799991.607666,,10569359870.910645,,,,67373838500.97656,,,,,8262320175.1709,,,,23238279663.085938,9231960073.47107,,,,,3771960083.0078125,2461920021.057129,1612179954.5288086,,1998359916.6870117,,,7487245000.0,5030502421.417236,,,,,,,,3172319824.21875,199749994.2779541,,,,,,2947559906.0058594,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-04-10,127721882537.84181,31316059104.919434,22921500000.0,1419000000.0,21513384246.82617,1936000041.96167,3437500000.0,2595449924.4689937,,10400160301.208494,,,,67423286132.8125,,,,,8365639724.731445,,,,23659641235.351562,9341100122.451782,,,,,3797799896.2402344,2495040077.2094727,1519799971.5805054,,2042950069.4274902,,,7472885962.600708,5030502421.417236,,,,,,,,3208799926.7578125,207999992.37060547,,,,,,2996840026.8554688,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-04-11,126474478912.35352,31634500000.0,23419890609.741215,1397500000.0,21516518402.099606,1916749916.0766597,3398999958.03833,2609199924.4689937,,10056119956.970215,,,,67553408935.546875,,,,,8385320175.1709,,,,23171580505.371094,9190229730.60608,,,,,3794399948.120117,2587040077.2094727,1534700028.4194946,,2052959951.4007568,,,7468783268.699646,5030502421.417236,,,,,,,,3305760131.8359375,206250000.0,,,,,,3001680053.7109375,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
2019-04-12,128874243988.03711,31542319488.52539,23846130203.24707,1427600032.8063965,21841457977.29492,1925549907.6843257,3447949924.4689937,2583350067.1386724,,9940500000.0,,,,67675716796.875,,,,,8453379699.707031,,,,23207919494.628906,9138869779.586792,,,,,3881440124.5117188,2577840042.114258,1701580011.3677979,,2070250000.0,,,7536476544.303894,5229813364.4104,,,,,,,,3303359985.3515625,210750007.62939453,,,,,,3024559906.0058594,525832480.0,1205267968.0,21717121024.0,1366295168.0,22917681152.0,4881985024.0,12508817408.0,94359248.0,2023007104
